station,sample_id,latitude_wgs84,longitude_wgs84,date,sav_incidence,species,species_incidence,rake_coverage_ordinal
B39,515,38.04196163,-121.61970371,2021-10-06,1,Potamogeton_richardsonii,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Potamogeton_foliosus,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Potamogeton_nodosus,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Nitella_sp,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Potamogeton_pusillus,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Myriophyllum_spicatum,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Potamogeton_zosteriformis,0,0
B39,515,38.04196163,-121.61970371,2021-10-06,1,Heteranthera_dubia,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Egeria_densa,1,1
B40,525,38.04191368,-121.61562718,2021-10-06,1,Potamogeton_crispus,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Ceratophyllum_demersum,1,4
B40,525,38.04191368,-121.61562718,2021-10-06,1,Najas_guadalupensis,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Stuckenia_filiformis,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Stuckenia_pectinata,1,2
B40,525,38.04191368,-121.61562718,2021-10-06,1,Elodea_canadensis,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Potamogeton_richardsonii,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Potamogeton_foliosus,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Potamogeton_nodosus,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Nitella_sp,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Potamogeton_pusillus,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Myriophyllum_spicatum,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Potamogeton_zosteriformis,0,0
B40,525,38.04191368,-121.61562718,2021-10-06,1,Heteranthera_dubia,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Egeria_densa,1,1
B41,530,38.0418656,-121.61155067,2021-10-06,1,Potamogeton_crispus,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Ceratophyllum_demersum,1,1
B41,530,38.0418656,-121.61155067,2021-10-06,1,Najas_guadalupensis,1,1
B41,530,38.0418656,-121.61155067,2021-10-06,1,Stuckenia_filiformis,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Stuckenia_pectinata,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Elodea_canadensis,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Potamogeton_richardsonii,1,1
B41,530,38.0418656,-121.61155067,2021-10-06,1,Potamogeton_foliosus,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Potamogeton_nodosus,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Nitella_sp,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Potamogeton_pusillus,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Myriophyllum_spicatum,1,1
B41,530,38.0418656,-121.61155067,2021-10-06,1,Potamogeton_zosteriformis,0,0
B41,530,38.0418656,-121.61155067,2021-10-06,1,Heteranthera_dubia,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Egeria_densa,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Potamogeton_crispus,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Ceratophyllum_demersum,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Najas_guadalupensis,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Stuckenia_filiformis,1,2
B42,535,38.04181738,-121.60747416,2021-10-06,1,Stuckenia_pectinata,1,5
B42,535,38.04181738,-121.60747416,2021-10-06,1,Elodea_canadensis,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Potamogeton_richardsonii,1,1
B42,535,38.04181738,-121.60747416,2021-10-06,1,Potamogeton_foliosus,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Potamogeton_nodosus,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Nitella_sp,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Potamogeton_pusillus,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Myriophyllum_spicatum,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Potamogeton_zosteriformis,0,0
B42,535,38.04181738,-121.60747416,2021-10-06,1,Heteranthera_dubia,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Egeria_densa,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Potamogeton_crispus,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Ceratophyllum_demersum,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Najas_guadalupensis,1,5
B43,540,38.04176901,-121.60339767,2021-10-06,1,Stuckenia_filiformis,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Stuckenia_pectinata,1,1
B43,540,38.04176901,-121.60339767,2021-10-06,1,Elodea_canadensis,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Potamogeton_richardsonii,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Potamogeton_foliosus,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Potamogeton_nodosus,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Nitella_sp,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Potamogeton_pusillus,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Myriophyllum_spicatum,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Potamogeton_zosteriformis,0,0
B43,540,38.04176901,-121.60339767,2021-10-06,1,Heteranthera_dubia,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Egeria_densa,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Potamogeton_crispus,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Ceratophyllum_demersum,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Najas_guadalupensis,1,5
B44,545,38.04172051,-121.59932119,2021-10-06,1,Stuckenia_filiformis,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Stuckenia_pectinata,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Elodea_canadensis,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Potamogeton_richardsonii,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Potamogeton_foliosus,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Potamogeton_nodosus,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Nitella_sp,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Potamogeton_pusillus,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Myriophyllum_spicatum,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Potamogeton_zosteriformis,0,0
B44,545,38.04172051,-121.59932119,2021-10-06,1,Heteranthera_dubia,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Egeria_densa,1,1
B45,550,38.04167186,-121.59524472,2021-10-06,1,Potamogeton_crispus,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Ceratophyllum_demersum,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Najas_guadalupensis,1,1
B45,550,38.04167186,-121.59524472,2021-10-06,1,Stuckenia_filiformis,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Stuckenia_pectinata,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Elodea_canadensis,1,1
B45,550,38.04167186,-121.59524472,2021-10-06,1,Potamogeton_richardsonii,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Potamogeton_foliosus,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Potamogeton_nodosus,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Nitella_sp,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Potamogeton_pusillus,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Myriophyllum_spicatum,1,1
B45,550,38.04167186,-121.59524472,2021-10-06,1,Potamogeton_zosteriformis,0,0
B45,550,38.04167186,-121.59524472,2021-10-06,1,Heteranthera_dubia,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Egeria_densa,1,3
B46,555,38.04162307,-121.59116825,2021-10-06,1,Potamogeton_crispus,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Ceratophyllum_demersum,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Najas_guadalupensis,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Stuckenia_filiformis,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Stuckenia_pectinata,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Elodea_canadensis,1,1
B46,555,38.04162307,-121.59116825,2021-10-06,1,Potamogeton_richardsonii,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Potamogeton_foliosus,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Potamogeton_nodosus,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Nitella_sp,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Potamogeton_pusillus,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Myriophyllum_spicatum,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Potamogeton_zosteriformis,0,0
B46,555,38.04162307,-121.59116825,2021-10-06,1,Heteranthera_dubia,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Egeria_densa,1,2
B47,560,38.04157414,-121.5870918,2021-10-06,1,Potamogeton_crispus,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Ceratophyllum_demersum,1,1
B47,560,38.04157414,-121.5870918,2021-10-06,1,Najas_guadalupensis,1,1
B47,560,38.04157414,-121.5870918,2021-10-06,1,Stuckenia_filiformis,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Stuckenia_pectinata,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Elodea_canadensis,1,1
B47,560,38.04157414,-121.5870918,2021-10-06,1,Potamogeton_richardsonii,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Potamogeton_foliosus,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Potamogeton_nodosus,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Nitella_sp,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Potamogeton_pusillus,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Myriophyllum_spicatum,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Potamogeton_zosteriformis,0,0
B47,560,38.04157414,-121.5870918,2021-10-06,1,Heteranthera_dubia,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Egeria_densa,1,1
B48,565,38.04152507,-121.58301533,2021-10-06,1,Potamogeton_crispus,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Ceratophyllum_demersum,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Najas_guadalupensis,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Stuckenia_filiformis,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Stuckenia_pectinata,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Elodea_canadensis,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Potamogeton_richardsonii,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Potamogeton_foliosus,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Potamogeton_nodosus,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Nitella_sp,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Potamogeton_pusillus,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Myriophyllum_spicatum,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Potamogeton_zosteriformis,0,0
B48,565,38.04152507,-121.58301533,2021-10-06,1,Heteranthera_dubia,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Egeria_densa,1,1
B49,570,38.0453684,-121.6318726,2021-10-06,1,Potamogeton_crispus,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Ceratophyllum_demersum,1,2
B49,570,38.0453684,-121.6318726,2021-10-06,1,Najas_guadalupensis,1,2
B49,570,38.0453684,-121.6318726,2021-10-06,1,Stuckenia_filiformis,1,1
B49,570,38.0453684,-121.6318726,2021-10-06,1,Stuckenia_pectinata,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Elodea_canadensis,1,1
B49,570,38.0453684,-121.6318726,2021-10-06,1,Potamogeton_richardsonii,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Potamogeton_foliosus,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Potamogeton_nodosus,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Nitella_sp,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Potamogeton_pusillus,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Myriophyllum_spicatum,1,1
B49,570,38.0453684,-121.6318726,2021-10-06,1,Potamogeton_zosteriformis,0,0
B49,570,38.0453684,-121.6318726,2021-10-06,1,Heteranthera_dubia,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Egeria_densa,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Potamogeton_crispus,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Ceratophyllum_demersum,1,2
B50,580,38.04532087,-121.62779587,2021-10-06,1,Najas_guadalupensis,1,1
B50,580,38.04532087,-121.62779587,2021-10-06,1,Stuckenia_filiformis,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Stuckenia_pectinata,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Elodea_canadensis,1,1
B50,580,38.04532087,-121.62779587,2021-10-06,1,Potamogeton_richardsonii,1,1
B50,580,38.04532087,-121.62779587,2021-10-06,1,Potamogeton_foliosus,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Potamogeton_nodosus,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Nitella_sp,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Potamogeton_pusillus,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Myriophyllum_spicatum,1,1
B50,580,38.04532087,-121.62779587,2021-10-06,1,Potamogeton_zosteriformis,0,0
B50,580,38.04532087,-121.62779587,2021-10-06,1,Heteranthera_dubia,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Egeria_densa,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Potamogeton_crispus,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Ceratophyllum_demersum,1,3
B51,585,38.04527321,-121.62371914,2021-10-06,1,Najas_guadalupensis,1,1
B51,585,38.04527321,-121.62371914,2021-10-06,1,Stuckenia_filiformis,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Stuckenia_pectinata,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Elodea_canadensis,1,1
B51,585,38.04527321,-121.62371914,2021-10-06,1,Potamogeton_richardsonii,1,3
B51,585,38.04527321,-121.62371914,2021-10-06,1,Potamogeton_foliosus,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Potamogeton_nodosus,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Nitella_sp,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Potamogeton_pusillus,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Myriophyllum_spicatum,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Potamogeton_zosteriformis,0,0
B51,585,38.04527321,-121.62371914,2021-10-06,1,Heteranthera_dubia,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Egeria_densa,1,5
B52,590,38.0452254,-121.61964243,2021-10-06,1,Potamogeton_crispus,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Ceratophyllum_demersum,1,1
B52,590,38.0452254,-121.61964243,2021-10-06,1,Najas_guadalupensis,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Stuckenia_filiformis,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Stuckenia_pectinata,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Elodea_canadensis,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Potamogeton_richardsonii,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Potamogeton_foliosus,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Potamogeton_nodosus,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Nitella_sp,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Potamogeton_pusillus,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Myriophyllum_spicatum,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Potamogeton_zosteriformis,0,0
B52,590,38.0452254,-121.61964243,2021-10-06,1,Heteranthera_dubia,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Egeria_densa,1,1
B53,595,38.04517746,-121.61556573,2021-10-06,1,Potamogeton_crispus,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Ceratophyllum_demersum,1,1
B53,595,38.04517746,-121.61556573,2021-10-06,1,Najas_guadalupensis,1,1
B53,595,38.04517746,-121.61556573,2021-10-06,1,Stuckenia_filiformis,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Stuckenia_pectinata,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Elodea_canadensis,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Potamogeton_richardsonii,1,1
B53,595,38.04517746,-121.61556573,2021-10-06,1,Potamogeton_foliosus,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Potamogeton_nodosus,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Nitella_sp,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Potamogeton_pusillus,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Myriophyllum_spicatum,1,1
B53,595,38.04517746,-121.61556573,2021-10-06,1,Potamogeton_zosteriformis,0,0
B53,595,38.04517746,-121.61556573,2021-10-06,1,Heteranthera_dubia,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Egeria_densa,1,5
B54,600,38.04512937,-121.61148904,2021-10-06,1,Potamogeton_crispus,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Ceratophyllum_demersum,1,1
B54,600,38.04512937,-121.61148904,2021-10-06,1,Najas_guadalupensis,1,1
B54,600,38.04512937,-121.61148904,2021-10-06,1,Stuckenia_filiformis,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Stuckenia_pectinata,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Elodea_canadensis,1,1
B54,600,38.04512937,-121.61148904,2021-10-06,1,Potamogeton_richardsonii,1,1
B54,600,38.04512937,-121.61148904,2021-10-06,1,Potamogeton_foliosus,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Potamogeton_nodosus,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Nitella_sp,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Potamogeton_pusillus,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Myriophyllum_spicatum,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Potamogeton_zosteriformis,0,0
B54,600,38.04512937,-121.61148904,2021-10-06,1,Heteranthera_dubia,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Egeria_densa,1,1
B55,605,38.04508114,-121.60741235,2021-10-06,1,Potamogeton_crispus,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Ceratophyllum_demersum,1,1
B55,605,38.04508114,-121.60741235,2021-10-06,1,Najas_guadalupensis,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Stuckenia_filiformis,1,3
B55,605,38.04508114,-121.60741235,2021-10-06,1,Stuckenia_pectinata,1,1
B55,605,38.04508114,-121.60741235,2021-10-06,1,Elodea_canadensis,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Potamogeton_richardsonii,1,3
B55,605,38.04508114,-121.60741235,2021-10-06,1,Potamogeton_foliosus,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Potamogeton_nodosus,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Nitella_sp,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Potamogeton_pusillus,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Myriophyllum_spicatum,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Potamogeton_zosteriformis,0,0
B55,605,38.04508114,-121.60741235,2021-10-06,1,Heteranthera_dubia,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Egeria_densa,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Potamogeton_crispus,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Ceratophyllum_demersum,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Najas_guadalupensis,1,1
B56,610,38.04503277,-121.60333566,2021-10-06,1,Stuckenia_filiformis,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Stuckenia_pectinata,1,3
B56,610,38.04503277,-121.60333566,2021-10-06,1,Elodea_canadensis,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Potamogeton_richardsonii,1,1
B56,610,38.04503277,-121.60333566,2021-10-06,1,Potamogeton_foliosus,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Potamogeton_nodosus,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Nitella_sp,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Potamogeton_pusillus,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Myriophyllum_spicatum,1,1
B56,610,38.04503277,-121.60333566,2021-10-06,1,Potamogeton_zosteriformis,0,0
B56,610,38.04503277,-121.60333566,2021-10-06,1,Heteranthera_dubia,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Egeria_densa,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Potamogeton_crispus,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Ceratophyllum_demersum,1,1
B57,615,38.04498426,-121.59925899,2021-10-06,1,Najas_guadalupensis,1,4
B57,615,38.04498426,-121.59925899,2021-10-06,1,Stuckenia_filiformis,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Stuckenia_pectinata,1,2
B57,615,38.04498426,-121.59925899,2021-10-06,1,Elodea_canadensis,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Potamogeton_richardsonii,1,1
B57,615,38.04498426,-121.59925899,2021-10-06,1,Potamogeton_foliosus,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Potamogeton_nodosus,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Nitella_sp,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Potamogeton_pusillus,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Myriophyllum_spicatum,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Potamogeton_zosteriformis,0,0
B57,615,38.04498426,-121.59925899,2021-10-06,1,Heteranthera_dubia,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Egeria_densa,1,1
B58,620,38.0449356,-121.59518234,2021-10-06,1,Potamogeton_crispus,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Ceratophyllum_demersum,1,1
B58,620,38.0449356,-121.59518234,2021-10-06,1,Najas_guadalupensis,1,3
B58,620,38.0449356,-121.59518234,2021-10-06,1,Stuckenia_filiformis,1,1
B58,620,38.0449356,-121.59518234,2021-10-06,1,Stuckenia_pectinata,1,1
B58,620,38.0449356,-121.59518234,2021-10-06,1,Elodea_canadensis,1,1
B58,620,38.0449356,-121.59518234,2021-10-06,1,Potamogeton_richardsonii,1,2
B58,620,38.0449356,-121.59518234,2021-10-06,1,Potamogeton_foliosus,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Potamogeton_nodosus,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Nitella_sp,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Potamogeton_pusillus,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Myriophyllum_spicatum,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Potamogeton_zosteriformis,0,0
B58,620,38.0449356,-121.59518234,2021-10-06,1,Heteranthera_dubia,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Egeria_densa,1,1
B59,625,38.04488681,-121.5911057,2021-10-06,1,Potamogeton_crispus,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Ceratophyllum_demersum,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Najas_guadalupensis,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Stuckenia_filiformis,1,1
B59,625,38.04488681,-121.5911057,2021-10-06,1,Stuckenia_pectinata,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Elodea_canadensis,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Potamogeton_richardsonii,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Potamogeton_foliosus,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Potamogeton_nodosus,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Nitella_sp,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Potamogeton_pusillus,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Myriophyllum_spicatum,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Potamogeton_zosteriformis,0,0
B59,625,38.04488681,-121.5911057,2021-10-06,1,Heteranthera_dubia,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Egeria_densa,1,3
B60,635,38.04483787,-121.58702907,2021-10-06,1,Potamogeton_crispus,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Ceratophyllum_demersum,1,2
B60,635,38.04483787,-121.58702907,2021-10-06,1,Najas_guadalupensis,1,1
B60,635,38.04483787,-121.58702907,2021-10-06,1,Stuckenia_filiformis,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Stuckenia_pectinata,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Elodea_canadensis,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Potamogeton_richardsonii,1,1
B60,635,38.04483787,-121.58702907,2021-10-06,1,Potamogeton_foliosus,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Potamogeton_nodosus,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Nitella_sp,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Potamogeton_pusillus,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Myriophyllum_spicatum,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Potamogeton_zosteriformis,0,0
B60,635,38.04483787,-121.58702907,2021-10-06,1,Heteranthera_dubia,0,0
B61,640,38.04478879,-121.58295242,2021-10-06,0,Egeria_densa,0,0
B61,640,38.04478879,-121.58295242,2021-10-06,0,Potamogeton_crispus,0,0
B61,640,38.04478879,-121.58295242,2021-10-06,0,Ceratophyllum_demersum,0,0
B61,640,38.04478879,-121.58295242,2021-10-06,0,Najas_guadalupensis,0,0
B61,640,38.04478879,-121.58295242,2021-10-06,0,Stuckenia_filiformis,0,0
